Serial No.,Date,Time,Device Name,tankpercent
43042,17/08/2025,12:08:51,IIIT Pond,52
43043,17/08/2025,12:03:51,IIIT Pond,52
43044,17/08/2025,11:58:51,IIIT Pond,52
43045,17/08/2025,11:53:51,IIIT Pond,51.9
43046,17/08/2025,11:49:30,IIIT Pond,52
43047,17/08/2025,11:43:51,IIIT Pond,52
43048,17/08/2025,11:38:52,IIIT Pond,52
43049,17/08/2025,11:33:52,IIIT Pond,52
43050,17/08/2025,11:28:52,IIIT Pond,52
43051,17/08/2025,11:23:52,IIIT Pond,52
43052,17/08/2025,11:18:52,IIIT Pond,52.1
43053,17/08/2025,11:13:52,IIIT Pond,52.1
43054,17/08/2025,11:08:53,IIIT Pond,52.1
43055,17/08/2025,11:03:53,IIIT Pond,52.1
43056,17/08/2025,10:59:55,IIIT Pond,52.1
43057,17/08/2025,10:53:53,IIIT Pond,52.2
43058,17/08/2025,10:48:53,IIIT Pond,52.3
43059,17/08/2025,10:43:53,IIIT Pond,52.3
43060,17/08/2025,10:38:53,IIIT Pond,52.3
43061,17/08/2025,10:33:53,IIIT Pond,52.3
43062,17/08/2025,10:28:53,IIIT Pond,52.3
43063,17/08/2025,10:23:53,IIIT Pond,52.4
43064,17/08/2025,10:18:53,IIIT Pond,52.3
43065,17/08/2025,10:13:53,IIIT Pond,52.4
43066,17/08/2025,10:10:00,IIIT Pond,52.3
43067,17/08/2025,10:03:52,IIIT Pond,52.4
43068,17/08/2025,09:58:52,IIIT Pond,52.5
43069,17/08/2025,09:53:52,IIIT Pond,52.5
43070,17/08/2025,09:48:52,IIIT Pond,52.6
43071,17/08/2025,09:43:52,IIIT Pond,52.6
43072,17/08/2025,09:38:52,IIIT Pond,52.6
43073,17/08/2025,09:33:52,IIIT Pond,52.6
43074,17/08/2025,09:28:52,IIIT Pond,52.6
43075,17/08/2025,09:23:53,IIIT Pond,52.7
43076,17/08/2025,09:18:53,IIIT Pond,52.6
43077,17/08/2025,09:13:53,IIIT Pond,52.6
43078,17/08/2025,09:08:53,IIIT Pond,52.7
43079,17/08/2025,09:04:02,IIIT Pond,52.7
43080,17/08/2025,08:58:53,IIIT Pond,52.8
43081,17/08/2025,08:53:53,IIIT Pond,52.8
43082,17/08/2025,08:48:53,IIIT Pond,52.8
43083,17/08/2025,08:43:53,IIIT Pond,52.8
43084,17/08/2025,08:38:53,IIIT Pond,52.8
43085,17/08/2025,08:33:53,IIIT Pond,52.8
43086,17/08/2025,08:29:03,IIIT Pond,52.8
43087,17/08/2025,08:23:53,IIIT Pond,52.8
43088,17/08/2025,08:18:53,IIIT Pond,52.9
43089,17/08/2025,08:13:54,IIIT Pond,52.8
43090,17/08/2025,08:08:54,IIIT Pond,52.7
43091,17/08/2025,08:03:54,IIIT Pond,52.7
43092,17/08/2025,07:58:54,IIIT Pond,52.7
43093,17/08/2025,07:53:54,IIIT Pond,52.7
43094,17/08/2025,07:48:54,IIIT Pond,52.7
43095,17/08/2025,07:43:54,IIIT Pond,52.6
43096,17/08/2025,07:38:54,IIIT Pond,52.6
43097,17/08/2025,07:33:54,IIIT Pond,52.6
43098,17/08/2025,07:28:54,IIIT Pond,52.6
43099,17/08/2025,07:23:54,IIIT Pond,52.5
43100,17/08/2025,07:18:54,IIIT Pond,52.5
43101,17/08/2025,07:13:54,IIIT Pond,52.6
43102,17/08/2025,07:08:54,IIIT Pond,52.6
43103,17/08/2025,07:03:54,IIIT Pond,52.4
43104,17/08/2025,06:58:55,IIIT Pond,52.6
43105,17/08/2025,06:53:55,IIIT Pond,52.7
43106,17/08/2025,06:48:55,IIIT Pond,52.7
43107,17/08/2025,06:43:55,IIIT Pond,52.7
43108,17/08/2025,06:38:55,IIIT Pond,52.7
43109,17/08/2025,06:34:04,IIIT Pond,52.8
43110,17/08/2025,06:28:55,IIIT Pond,52.8
43111,17/08/2025,06:23:55,IIIT Pond,52.8
43112,17/08/2025,06:18:55,IIIT Pond,52.8
43113,17/08/2025,06:13:55,IIIT Pond,52.8
43114,17/08/2025,06:08:55,IIIT Pond,52.9
43115,17/08/2025,06:03:55,IIIT Pond,52.9
43116,17/08/2025,05:58:55,IIIT Pond,52.9
43117,17/08/2025,05:53:55,IIIT Pond,53
43118,17/08/2025,05:48:55,IIIT Pond,53
43119,17/08/2025,05:44:13,IIIT Pond,53
43120,17/08/2025,05:38:56,IIIT Pond,53.1
43121,17/08/2025,05:33:56,IIIT Pond,53.1
43122,17/08/2025,05:28:56,IIIT Pond,53.2
43123,17/08/2025,05:23:56,IIIT Pond,53.2
43124,17/08/2025,05:18:56,IIIT Pond,53.2
43125,17/08/2025,05:13:56,IIIT Pond,53.3
43126,17/08/2025,05:08:56,IIIT Pond,53.2
43127,17/08/2025,05:03:56,IIIT Pond,53.3
43128,17/08/2025,04:58:56,IIIT Pond,53.3
43129,17/08/2025,04:54:22,IIIT Pond,53.3
43130,17/08/2025,04:48:56,IIIT Pond,53.3
43131,17/08/2025,04:43:56,IIIT Pond,53.4
43132,17/08/2025,04:38:56,IIIT Pond,53.5
43133,17/08/2025,04:33:56,IIIT Pond,53.5
43134,17/08/2025,04:28:57,IIIT Pond,53.6
43135,17/08/2025,04:23:57,IIIT Pond,53.6
43136,17/08/2025,04:18:57,IIIT Pond,53.7
43137,17/08/2025,04:13:57,IIIT Pond,53.7
43138,17/08/2025,04:08:57,IIIT Pond,53.7
43139,17/08/2025,04:04:33,IIIT Pond,53.8
43140,17/08/2025,03:58:57,IIIT Pond,53.8
43141,17/08/2025,03:53:57,IIIT Pond,53.8
43142,17/08/2025,03:48:57,IIIT Pond,53.8
43143,17/08/2025,03:43:57,IIIT Pond,53.9
43144,17/08/2025,03:38:57,IIIT Pond,53.9
43145,17/08/2025,03:33:58,IIIT Pond,54
43146,17/08/2025,03:28:58,IIIT Pond,54.1
43147,17/08/2025,03:23:59,IIIT Pond,54.1
43148,17/08/2025,03:18:57,IIIT Pond,54.2
43149,17/08/2025,03:14:41,IIIT Pond,54.2
43150,17/08/2025,03:08:57,IIIT Pond,54.3
43151,17/08/2025,03:03:58,IIIT Pond,54.3
43152,17/08/2025,02:58:58,IIIT Pond,54.3
43153,17/08/2025,02:53:58,IIIT Pond,54.4
43154,17/08/2025,02:48:58,IIIT Pond,54.4
43155,17/08/2025,02:43:58,IIIT Pond,54.5
43156,17/08/2025,02:38:58,IIIT Pond,54.6
43157,17/08/2025,02:33:58,IIIT Pond,54.7
43158,17/08/2025,02:28:58,IIIT Pond,54.6
43159,17/08/2025,02:24:42,IIIT Pond,54.7
43160,17/08/2025,02:18:58,IIIT Pond,54.8
43161,17/08/2025,02:13:58,IIIT Pond,54.9
43162,17/08/2025,02:08:59,IIIT Pond,54.9
43163,17/08/2025,02:03:59,IIIT Pond,54.9
43164,17/08/2025,01:58:59,IIIT Pond,55
43165,17/08/2025,01:53:59,IIIT Pond,55
43166,17/08/2025,01:49:00,IIIT Pond,55.1
43167,17/08/2025,01:44:00,IIIT Pond,55.2
43168,17/08/2025,01:39:00,IIIT Pond,55.2
43169,17/08/2025,01:35:03,IIIT Pond,55.2
43170,17/08/2025,01:28:59,IIIT Pond,55.4
43171,17/08/2025,01:23:59,IIIT Pond,55.4
43172,17/08/2025,01:18:59,IIIT Pond,55.5
43173,17/08/2025,01:14:00,IIIT Pond,55.5
43174,17/08/2025,01:09:00,IIIT Pond,55.5
43175,17/08/2025,01:04:00,IIIT Pond,55.5
43176,17/08/2025,00:59:00,IIIT Pond,55.6
43177,17/08/2025,00:54:01,IIIT Pond,55.7
43178,17/08/2025,00:49:01,IIIT Pond,55.6
43179,17/08/2025,00:45:07,IIIT Pond,55.7
43180,17/08/2025,00:39:00,IIIT Pond,55.7
43181,17/08/2025,00:34:01,IIIT Pond,55.7
43182,17/08/2025,00:29:00,IIIT Pond,55.7
43183,17/08/2025,00:24:00,IIIT Pond,55.8
43184,17/08/2025,00:19:00,IIIT Pond,55.8
43185,17/08/2025,00:14:00,IIIT Pond,55.8
43186,17/08/2025,00:09:00,IIIT Pond,55.9
43187,17/08/2025,00:04:00,IIIT Pond,55.9
43188,16/08/2025,23:59:00,IIIT Pond,55.9
43189,16/08/2025,23:54:00,IIIT Pond,56
43190,16/08/2025,23:49:00,IIIT Pond,56
43191,16/08/2025,23:44:02,IIIT Pond,56
43192,16/08/2025,23:39:01,IIIT Pond,56
43193,16/08/2025,23:34:01,IIIT Pond,56.1
43194,16/08/2025,23:29:01,IIIT Pond,56.1
43195,16/08/2025,23:24:01,IIIT Pond,56.1
43196,16/08/2025,23:19:01,IIIT Pond,56.1
43197,16/08/2025,23:14:01,IIIT Pond,56.1
43198,16/08/2025,23:09:01,IIIT Pond,56.2
43199,16/08/2025,23:04:01,IIIT Pond,56.1
43200,16/08/2025,22:59:01,IIIT Pond,56.1
43201,16/08/2025,22:54:01,IIIT Pond,56.1
43202,16/08/2025,22:49:01,IIIT Pond,55.9
43203,16/08/2025,22:44:01,IIIT Pond,55.8
43204,16/08/2025,22:39:01,IIIT Pond,55.5
43205,16/08/2025,22:34:01,IIIT Pond,55.1
43206,16/08/2025,22:29:01,IIIT Pond,54.9
43207,16/08/2025,22:24:01,IIIT Pond,54.7
43208,16/08/2025,22:19:02,IIIT Pond,54.7
43209,16/08/2025,22:14:02,IIIT Pond,54.8
43210,16/08/2025,22:09:02,IIIT Pond,54.8
43211,16/08/2025,22:04:02,IIIT Pond,54.8
43212,16/08/2025,21:59:10,IIIT Pond,54.7
43213,16/08/2025,21:54:02,IIIT Pond,54.5
43214,16/08/2025,21:49:02,IIIT Pond,54.1
43215,16/08/2025,21:44:02,IIIT Pond,53
43216,16/08/2025,21:39:02,IIIT Pond,50.6
43217,16/08/2025,21:34:02,IIIT Pond,47.8
43218,16/08/2025,21:29:03,IIIT Pond,47.2
43219,16/08/2025,21:24:03,IIIT Pond,47.6
43220,16/08/2025,21:19:04,IIIT Pond,47.7
43221,16/08/2025,21:14:04,IIIT Pond,47.8
43222,16/08/2025,21:09:23,IIIT Pond,47.8
43223,16/08/2025,21:04:04,IIIT Pond,47.8
43224,16/08/2025,20:59:04,IIIT Pond,47.8
43225,16/08/2025,20:54:04,IIIT Pond,47.7
43226,16/08/2025,20:49:04,IIIT Pond,47.8
43227,16/08/2025,20:44:04,IIIT Pond,47.8
43228,16/08/2025,20:39:04,IIIT Pond,47.8
43229,16/08/2025,20:34:04,IIIT Pond,47.8
43230,16/08/2025,20:29:04,IIIT Pond,47.8
43231,16/08/2025,20:24:04,IIIT Pond,47.8
43232,16/08/2025,20:19:33,IIIT Pond,47.9
43233,16/08/2025,20:14:04,IIIT Pond,47
43234,16/08/2025,20:09:04,IIIT Pond,47.8
43235,16/08/2025,20:04:04,IIIT Pond,47.9
43236,16/08/2025,19:59:05,IIIT Pond,47.8
43237,16/08/2025,19:54:05,IIIT Pond,47.9
43238,16/08/2025,19:49:05,IIIT Pond,47.9
43239,16/08/2025,19:44:05,IIIT Pond,47.8
43240,16/08/2025,19:39:05,IIIT Pond,47.9
43241,16/08/2025,19:34:05,IIIT Pond,47.9
43242,16/08/2025,19:29:44,IIIT Pond,47.9
43243,16/08/2025,19:24:05,IIIT Pond,47.9
43244,16/08/2025,19:19:05,IIIT Pond,47.7
43245,16/08/2025,19:14:05,IIIT Pond,48
43246,16/08/2025,19:09:05,IIIT Pond,48
43247,16/08/2025,19:04:05,IIIT Pond,47.9
43248,16/08/2025,18:59:05,IIIT Pond,48
43249,16/08/2025,18:54:05,IIIT Pond,48
43250,16/08/2025,18:49:05,IIIT Pond,48
43251,16/08/2025,18:44:06,IIIT Pond,48
43252,16/08/2025,18:39:55,IIIT Pond,48
43253,16/08/2025,18:34:06,IIIT Pond,48
43254,16/08/2025,18:29:06,IIIT Pond,48
43255,16/08/2025,18:24:17,IIIT Pond,48
43256,16/08/2025,18:19:06,IIIT Pond,48
43257,16/08/2025,18:14:06,IIIT Pond,48
43258,16/08/2025,18:09:06,IIIT Pond,48
43259,16/08/2025,18:04:06,IIIT Pond,48
43260,16/08/2025,17:59:06,IIIT Pond,47.9
43261,16/08/2025,17:54:06,IIIT Pond,48
43262,16/08/2025,17:50:03,IIIT Pond,47.9
43263,16/08/2025,17:44:05,IIIT Pond,48
43264,16/08/2025,17:39:22,IIIT Pond,47.9
43265,16/08/2025,17:34:05,IIIT Pond,48
43266,16/08/2025,17:29:05,IIIT Pond,48
43267,16/08/2025,17:24:05,IIIT Pond,47.9
43268,16/08/2025,17:19:05,IIIT Pond,47.9
43269,16/08/2025,17:14:05,IIIT Pond,47.9
43270,16/08/2025,17:09:06,IIIT Pond,48
43271,16/08/2025,17:04:06,IIIT Pond,48
43272,16/08/2025,17:00:02,IIIT Pond,48.1
43273,16/08/2025,16:54:06,IIIT Pond,48
43274,16/08/2025,16:49:06,IIIT Pond,48
43275,16/08/2025,16:44:06,IIIT Pond,48.1
43276,16/08/2025,16:39:06,IIIT Pond,48
43277,16/08/2025,16:34:06,IIIT Pond,48
43278,16/08/2025,16:29:06,IIIT Pond,48.1
43279,16/08/2025,16:24:06,IIIT Pond,48.1
43280,16/08/2025,16:19:06,IIIT Pond,48
43281,16/08/2025,16:14:08,IIIT Pond,48.1
43282,16/08/2025,16:10:17,IIIT Pond,48.1
43283,16/08/2025,16:04:07,IIIT Pond,48.1
43284,16/08/2025,15:59:07,IIIT Pond,48.1
43285,16/08/2025,15:54:07,IIIT Pond,48.1
43286,16/08/2025,15:49:07,IIIT Pond,48.2
43287,16/08/2025,15:44:07,IIIT Pond,48.2
43288,16/08/2025,15:39:07,IIIT Pond,48.2
43289,16/08/2025,15:34:07,IIIT Pond,48.2
43290,16/08/2025,15:29:07,IIIT Pond,48.2
43291,16/08/2025,15:24:07,IIIT Pond,48.2
43292,16/08/2025,15:19:07,IIIT Pond,48.2
43293,16/08/2025,15:14:07,IIIT Pond,48.2
43294,16/08/2025,15:09:07,IIIT Pond,48.3
43295,16/08/2025,15:04:07,IIIT Pond,48.3
43296,16/08/2025,14:59:07,IIIT Pond,48.3
43297,16/08/2025,14:54:07,IIIT Pond,48.3
43298,16/08/2025,14:49:08,IIIT Pond,48.4
43299,16/08/2025,14:44:08,IIIT Pond,48.4
43300,16/08/2025,14:39:08,IIIT Pond,48.4
43301,16/08/2025,14:34:08,IIIT Pond,48.4
43302,16/08/2025,14:29:08,IIIT Pond,48.4
43303,16/08/2025,14:24:08,IIIT Pond,48.5
43304,16/08/2025,14:19:08,IIIT Pond,48.4
43305,16/08/2025,14:14:09,IIIT Pond,48.4
43306,16/08/2025,14:09:08,IIIT Pond,48.5
43307,16/08/2025,14:04:08,IIIT Pond,48.4
43308,16/08/2025,13:59:09,IIIT Pond,48.5
43309,16/08/2025,13:54:09,IIIT Pond,48.5
43310,16/08/2025,13:49:09,IIIT Pond,48.5
43311,16/08/2025,13:44:09,IIIT Pond,48.6
43312,16/08/2025,13:39:09,IIIT Pond,48.6
43313,16/08/2025,13:34:09,IIIT Pond,48.6
43314,16/08/2025,13:29:09,IIIT Pond,48.7
43315,16/08/2025,13:24:09,IIIT Pond,48.7
43316,16/08/2025,13:19:09,IIIT Pond,48.7
43317,16/08/2025,13:14:09,IIIT Pond,48.7
43318,16/08/2025,13:09:09,IIIT Pond,48.7
43319,16/08/2025,13:04:09,IIIT Pond,48.7
43320,16/08/2025,12:59:09,IIIT Pond,48.7
43321,16/08/2025,12:54:09,IIIT Pond,48.7
43322,16/08/2025,12:49:09,IIIT Pond,48.7
43323,16/08/2025,12:44:10,IIIT Pond,48.8
43324,16/08/2025,12:39:10,IIIT Pond,48.7
43325,16/08/2025,12:34:31,IIIT Pond,48.8
43326,16/08/2025,12:29:10,IIIT Pond,48.8
43327,16/08/2025,12:24:40,IIIT Pond,48.9
43328,16/08/2025,12:19:10,IIIT Pond,48.9
43329,16/08/2025,12:14:10,IIIT Pond,48.9
43330,16/08/2025,12:09:10,IIIT Pond,48.9
43331,16/08/2025,12:04:10,IIIT Pond,48.9
43332,16/08/2025,11:59:10,IIIT Pond,48.9
43333,16/08/2025,11:54:10,IIIT Pond,48.9
43334,16/08/2025,11:49:10,IIIT Pond,48.9
43335,16/08/2025,11:44:39,IIIT Pond,48.9
43336,16/08/2025,11:39:10,IIIT Pond,48.9
43337,16/08/2025,11:34:10,IIIT Pond,48.9
43338,16/08/2025,11:29:10,IIIT Pond,49
43339,16/08/2025,11:24:11,IIIT Pond,49
43340,16/08/2025,11:19:11,IIIT Pond,49.1
43341,16/08/2025,11:14:11,IIIT Pond,49.1
43342,16/08/2025,11:09:11,IIIT Pond,49.2
43343,16/08/2025,11:04:11,IIIT Pond,49.2
43344,16/08/2025,10:59:12,IIIT Pond,49.3
43345,16/08/2025,10:54:51,IIIT Pond,49.2
43346,16/08/2025,10:49:11,IIIT Pond,49.3
43347,16/08/2025,10:44:12,IIIT Pond,49.3
43348,16/08/2025,10:39:12,IIIT Pond,49.4
43349,16/08/2025,10:34:12,IIIT Pond,49.5
43350,16/08/2025,10:29:12,IIIT Pond,49.4
43351,16/08/2025,10:24:12,IIIT Pond,49.5
43352,16/08/2025,10:19:12,IIIT Pond,49.5
43353,16/08/2025,10:14:12,IIIT Pond,49.4
43354,16/08/2025,10:09:12,IIIT Pond,49.5
43355,16/08/2025,10:04:52,IIIT Pond,49.5
43356,16/08/2025,09:59:12,IIIT Pond,49.6
43357,16/08/2025,09:54:12,IIIT Pond,49.3
43358,16/08/2025,09:49:12,IIIT Pond,49.6
43359,16/08/2025,09:44:12,IIIT Pond,49.6
43360,16/08/2025,09:39:13,IIIT Pond,49.6
43361,16/08/2025,09:34:13,IIIT Pond,49.7
43362,16/08/2025,09:29:13,IIIT Pond,49.7
43363,16/08/2025,09:24:13,IIIT Pond,49.7
43364,16/08/2025,09:19:13,IIIT Pond,49.8
43365,16/08/2025,09:15:08,IIIT Pond,49.8
43366,16/08/2025,09:09:20,IIIT Pond,49.8
43367,16/08/2025,09:04:12,IIIT Pond,49.8
43368,16/08/2025,08:59:12,IIIT Pond,49.6
43369,16/08/2025,08:54:12,IIIT Pond,49.9
43370,16/08/2025,08:49:12,IIIT Pond,49.9
43371,16/08/2025,08:44:13,IIIT Pond,49.9
43372,16/08/2025,08:39:13,IIIT Pond,50
43373,16/08/2025,08:34:13,IIIT Pond,50
43374,16/08/2025,08:29:13,IIIT Pond,50
43375,16/08/2025,08:25:09,IIIT Pond,50
43376,16/08/2025,08:19:12,IIIT Pond,50
43377,16/08/2025,08:14:12,IIIT Pond,50.1
43378,16/08/2025,08:09:13,IIIT Pond,50.1
43379,16/08/2025,08:04:13,IIIT Pond,50.1
43380,16/08/2025,07:59:13,IIIT Pond,50.1
43381,16/08/2025,07:54:13,IIIT Pond,50.2
43382,16/08/2025,07:49:13,IIIT Pond,50.2
43383,16/08/2025,07:44:13,IIIT Pond,50.2
43384,16/08/2025,07:39:13,IIIT Pond,50.3
43385,16/08/2025,07:29:13,IIIT Pond,50.3
43386,16/08/2025,07:24:13,IIIT Pond,50.3
43387,16/08/2025,07:19:13,IIIT Pond,50.4
43388,16/08/2025,07:14:13,IIIT Pond,50.4
43389,16/08/2025,07:09:13,IIIT Pond,50.4
43390,16/08/2025,07:04:13,IIIT Pond,50.4
43391,16/08/2025,06:59:13,IIIT Pond,50.4
43392,16/08/2025,06:54:13,IIIT Pond,50.5
43393,16/08/2025,06:49:13,IIIT Pond,50.5
43394,16/08/2025,06:44:13,IIIT Pond,50.5
43395,16/08/2025,06:39:14,IIIT Pond,50.6
43396,16/08/2025,06:34:14,IIIT Pond,50.6
43397,16/08/2025,06:29:14,IIIT Pond,50.6
43398,16/08/2025,06:24:14,IIIT Pond,50.7
43399,16/08/2025,06:19:14,IIIT Pond,50.7
43400,16/08/2025,06:14:14,IIIT Pond,50.7
43401,16/08/2025,06:09:14,IIIT Pond,50.7
43402,16/08/2025,06:04:14,IIIT Pond,50.8
43403,16/08/2025,05:59:14,IIIT Pond,50.8
43404,16/08/2025,05:54:14,IIIT Pond,50.8
43405,16/08/2025,05:49:14,IIIT Pond,50.9
43406,16/08/2025,05:44:14,IIIT Pond,50.9
43407,16/08/2025,05:39:14,IIIT Pond,50.9
43408,16/08/2025,05:34:14,IIIT Pond,50.9
43409,16/08/2025,05:29:14,IIIT Pond,51
43410,16/08/2025,05:24:15,IIIT Pond,51
43411,16/08/2025,05:19:15,IIIT Pond,51
43412,16/08/2025,05:14:15,IIIT Pond,51.1
43413,16/08/2025,05:09:15,IIIT Pond,51.1
43414,16/08/2025,05:04:15,IIIT Pond,51.1
43415,16/08/2025,04:59:15,IIIT Pond,51.2
43416,16/08/2025,04:54:15,IIIT Pond,51.2
43417,16/08/2025,04:49:15,IIIT Pond,51.2
43418,16/08/2025,04:44:15,IIIT Pond,51.2
43419,16/08/2025,04:39:15,IIIT Pond,51.3
43420,16/08/2025,04:34:15,IIIT Pond,51.3
43421,16/08/2025,04:29:15,IIIT Pond,51.4
43422,16/08/2025,04:24:15,IIIT Pond,51.4
43423,16/08/2025,04:19:15,IIIT Pond,51.4
43424,16/08/2025,04:14:16,IIIT Pond,51.5
43425,16/08/2025,04:09:16,IIIT Pond,51.5
43426,16/08/2025,04:04:16,IIIT Pond,51.5
43427,16/08/2025,03:59:33,IIIT Pond,51.5
43428,16/08/2025,03:54:16,IIIT Pond,51.6
43429,16/08/2025,03:49:16,IIIT Pond,51.6
43430,16/08/2025,03:44:16,IIIT Pond,51.6
43431,16/08/2025,03:39:16,IIIT Pond,51.7
43432,16/08/2025,03:34:16,IIIT Pond,51.7
43433,16/08/2025,03:29:16,IIIT Pond,51.7
43434,16/08/2025,03:24:16,IIIT Pond,51.8
43435,16/08/2025,03:19:16,IIIT Pond,51.7
43436,16/08/2025,03:14:17,IIIT Pond,51.8
43437,16/08/2025,03:09:42,IIIT Pond,51.9
43438,16/08/2025,03:04:16,IIIT Pond,51.9
43439,16/08/2025,02:59:17,IIIT Pond,52
43440,16/08/2025,02:54:17,IIIT Pond,52
43441,16/08/2025,02:49:17,IIIT Pond,52
43442,16/08/2025,02:44:17,IIIT Pond,52.1
43443,16/08/2025,02:39:17,IIIT Pond,52.1
43444,16/08/2025,02:34:17,IIIT Pond,52.1
43445,16/08/2025,02:29:17,IIIT Pond,52.2
43446,16/08/2025,02:24:18,IIIT Pond,52.3
43447,16/08/2025,02:19:54,IIIT Pond,52.3
43448,16/08/2025,02:14:17,IIIT Pond,52.3
43449,16/08/2025,02:09:17,IIIT Pond,52.3
43450,16/08/2025,02:04:17,IIIT Pond,52.4
43451,16/08/2025,01:59:17,IIIT Pond,52.4
43452,16/08/2025,01:54:17,IIIT Pond,52.5
43453,16/08/2025,01:49:18,IIIT Pond,52.5
43454,16/08/2025,01:44:18,IIIT Pond,52.6
43455,16/08/2025,01:39:19,IIIT Pond,52.6
43456,16/08/2025,01:34:19,IIIT Pond,52.7
43457,16/08/2025,01:30:07,IIIT Pond,52.7
43458,16/08/2025,01:24:18,IIIT Pond,52.8
43459,16/08/2025,01:19:19,IIIT Pond,52.8
43460,16/08/2025,01:14:19,IIIT Pond,52.8
43461,16/08/2025,01:09:19,IIIT Pond,52.9
43462,16/08/2025,01:04:19,IIIT Pond,52.9
43463,16/08/2025,00:59:19,IIIT Pond,53
43464,16/08/2025,00:54:19,IIIT Pond,53
43465,16/08/2025,00:49:20,IIIT Pond,53.1
43466,16/08/2025,00:44:20,IIIT Pond,53.1
43467,16/08/2025,00:40:29,IIIT Pond,53.2
43468,16/08/2025,00:34:19,IIIT Pond,53.2
43469,16/08/2025,00:29:19,IIIT Pond,53.3
43470,16/08/2025,00:24:19,IIIT Pond,53.3
43471,16/08/2025,00:19:19,IIIT Pond,53.3
43472,16/08/2025,00:14:19,IIIT Pond,53.4
43473,16/08/2025,00:09:19,IIIT Pond,53.4
43474,16/08/2025,00:04:20,IIIT Pond,53.5
43475,15/08/2025,23:59:20,IIIT Pond,53.4
43476,15/08/2025,23:54:20,IIIT Pond,53.5
43477,15/08/2025,23:44:19,IIIT Pond,53.6
43478,15/08/2025,23:39:19,IIIT Pond,53.7
43479,15/08/2025,23:34:19,IIIT Pond,53.7
43480,15/08/2025,23:29:19,IIIT Pond,53.8
43481,15/08/2025,23:24:19,IIIT Pond,53.8
43482,15/08/2025,23:19:19,IIIT Pond,53.9
43483,15/08/2025,23:14:20,IIIT Pond,53.9
43484,15/08/2025,23:09:20,IIIT Pond,53.9
43485,15/08/2025,23:04:20,IIIT Pond,54
43486,15/08/2025,22:59:20,IIIT Pond,54.1
43487,15/08/2025,22:54:20,IIIT Pond,54.1
43488,15/08/2025,22:49:20,IIIT Pond,54.1
43489,15/08/2025,22:44:20,IIIT Pond,54.2
43490,15/08/2025,22:39:20,IIIT Pond,54.3
43491,15/08/2025,22:34:20,IIIT Pond,54.3
43492,15/08/2025,22:29:20,IIIT Pond,54.4
43493,15/08/2025,22:24:20,IIIT Pond,54.4
43494,15/08/2025,22:19:20,IIIT Pond,54.4
43495,15/08/2025,22:14:20,IIIT Pond,54.4
43496,15/08/2025,22:09:20,IIIT Pond,54.4
43497,15/08/2025,22:04:21,IIIT Pond,54.4
43498,15/08/2025,21:59:21,IIIT Pond,54.4
43499,15/08/2025,21:54:23,IIIT Pond,54.4
43500,15/08/2025,21:49:21,IIIT Pond,54.3
43501,15/08/2025,21:44:21,IIIT Pond,54.1
43502,15/08/2025,21:39:21,IIIT Pond,53.8
43503,15/08/2025,21:34:21,IIIT Pond,53.4
43504,15/08/2025,21:29:21,IIIT Pond,52.8
43505,15/08/2025,21:24:21,IIIT Pond,51.7
43506,15/08/2025,21:19:21,IIIT Pond,51.5
43507,15/08/2025,21:14:22,IIIT Pond,51.5
43508,15/08/2025,21:09:23,IIIT Pond,51.6
43509,15/08/2025,21:04:43,IIIT Pond,51.6
43510,15/08/2025,20:59:23,IIIT Pond,51.6
43511,15/08/2025,20:54:23,IIIT Pond,51.7
43512,15/08/2025,20:49:23,IIIT Pond,51.7
43513,15/08/2025,20:44:23,IIIT Pond,51.7
43514,15/08/2025,20:39:23,IIIT Pond,51.8
43515,15/08/2025,20:34:23,IIIT Pond,51.9
43516,15/08/2025,20:29:23,IIIT Pond,51.9
43517,15/08/2025,20:24:23,IIIT Pond,52
43518,15/08/2025,20:19:23,IIIT Pond,52
43519,15/08/2025,20:14:42,IIIT Pond,52.1
43520,15/08/2025,20:09:23,IIIT Pond,52.1
43521,15/08/2025,20:04:23,IIIT Pond,52.1
43522,15/08/2025,19:59:23,IIIT Pond,52.2
43523,15/08/2025,19:54:24,IIIT Pond,52.2
43524,15/08/2025,19:49:43,IIIT Pond,52.3
43525,15/08/2025,19:44:23,IIIT Pond,52.3
43526,15/08/2025,19:39:23,IIIT Pond,52.3
43527,15/08/2025,19:34:24,IIIT Pond,52.4
43528,15/08/2025,19:29:24,IIIT Pond,52.4
43529,15/08/2025,19:25:03,IIIT Pond,52.5
43530,15/08/2025,19:19:24,IIIT Pond,52.5
43531,15/08/2025,19:14:24,IIIT Pond,52.6
43532,15/08/2025,19:09:24,IIIT Pond,52.6
43533,15/08/2025,19:04:24,IIIT Pond,52.7
43534,15/08/2025,18:59:24,IIIT Pond,52.7
43535,15/08/2025,18:54:24,IIIT Pond,52.8
43536,15/08/2025,18:49:24,IIIT Pond,52.8
43537,15/08/2025,18:44:24,IIIT Pond,52.9
43538,15/08/2025,18:39:24,IIIT Pond,52.9
43539,15/08/2025,18:35:16,IIIT Pond,53
43540,15/08/2025,18:29:25,IIIT Pond,53
43541,15/08/2025,18:24:25,IIIT Pond,53.1
43542,15/08/2025,18:19:25,IIIT Pond,53.1
43543,15/08/2025,18:14:25,IIIT Pond,53.2
43544,15/08/2025,18:09:25,IIIT Pond,53.2
